x,y
294.05331596890414,1140.0153006798446
604.4056279543082,2343.2201790160575
265.4697032801968,1029.1994926469952
635.2978189574211,2462.986114316026
598.251878177417,2319.3627065060277
275.3988923225884,1067.6939656454429
673.8623172316553,2612.4968176754046
799.3357635953415,3098.9448218827797
949.4914552330855,3681.083422793149
581.219233561732,2253.328846595479
228.61205646290273,886.3060817010276
280.7218862171942,1088.3306806754401
998.188987589012,3869.8788859838405
872.7142110322047,3383.4257247507544
514.2131893527211,1993.5531138015645
237.45666867329794,920.5957587795087
650.2062144423325,2520.7844727714787
717.6803680874993,2782.375019038426
318.2250470105832,1233.7266847553299
378.756958383343,1468.4028519563824
199.27185245437607,772.5570447803706
639.6962404846587,2480.0383547349734
488.0306864737466,1892.046168390068
142.4651833393632,552.3232692883772
519.3309757549357,2013.3942599043103
609.7461947318427,2363.925022355881
564.1319911160216,2187.083316357704
434.397232196,1684.1146295006724
194.2905158906546,753.2449010564789
918.1387153086981,3559.5319853802916
795.6785810182679,3084.766290749723
240.40050931851886,932.0087345769657
474.36416870104694,1839.0624456370888
146.92497933569203,569.6134523865444
400.9789371651498,1554.5552414955691
788.0134986451868,3055.049532897525
523.0753500413492,2027.9108245753068
916.0073691436908,3551.268969433175
55.7090044127595,215.9782392078273
890.5016381540653,3452.3858009594956
923.305864773397,3579.564507139983
451.9830052125958,1752.2929129087127
703.48749805526,2727.3506812104374
465.7480351605825,1805.6585575140623
133.61480256613933,518.0112280686656
23.267903753504847,90.20733606196293
270.208961034752,1047.57312103563
750.8848666117178,2911.105539366969
174.6801616796606,677.2175188158762
777.4308207379745,3014.021548919053
59.062284399869604,228.97857038985447
552.1331836315171,2140.5651396210287
114.37230197985349,443.409977545694
207.72277076735924,805.320409987975
29.998375117365363,116.30070049251377
626.2474481570936,2427.898731760236
243.18013848207588,942.78507888116
589.438982420072,2285.195990944377
620.822395634424,2406.8663456350982
411.16845784299363,1594.058994211502
905.2378717175608,3509.5167048618114
526.0895314692141,2039.596504552996
528.8012744868174,2050.1096610579425
618.097810014007,2396.3033996433037
648.6911926029593,2514.910884602413
476.54216845123955,1847.5063328686106
52.03473770228795,201.73347459800016
907.8590255468681,3519.678656142653
785.4164817755114,3044.9811581954805
293.894687802156,1139.4003151401787
900.2331913496064,3490.114059543289
481.021832668855,1864.8735430738839
366.4204955188478,1420.5756190770212
994.88695271148,3857.077226967137
870.176403310767,3373.5868979955126
933.0998920770415,3617.534971593482
64.2721617873192,249.17674403325782
812.3913277855285,3149.559938691715
449.3819902490194,1742.2090379964234
104.82620415410094,406.4007108850339
879.2703378488387,3408.843172806163
695.4231871039522,2696.086154083312
117.58695526862739,455.87286688094156
959.0993525040893,3718.332279723104
955.9383695737934,3706.0774650006397
312.6587202791241,1212.1465926501362
960.4992089331795,3723.7593831130434
288.7070354424911,1119.2883057069937
216.80859269846198,840.5452330326673
461.1825542669206,1787.9586446374244
897.0837466611383,3477.903977430567
173.36221305367226,672.107963787782
337.718103119369,1309.2993139834816
670.9854243222612,2601.3433915549745
896.9221491186678,3477.277479918163
933.5808444040347,3619.399575670002
412.86293663491136,1600.6283190398879
550.4455327546051,2134.0222859363284
718.5792070701634,2785.8597278903167
717.7808731869403,2782.7646672584488
540.1453532748922,2094.0895201114295
996.4096275188165,3862.9804849276998
529.7975441376162,2053.9720988671243
947.0182930108256,3671.4952201736696
786.2719081442175,3048.297560684317
949.4081220921597,3680.760348539094
111.62199140405527,432.74729847438186
34.017329438797205,131.88178450127288
557.7632839727111,2162.3924756338033
183.12477123208149,709.9564255896568
923.3482969352312,3579.729012388198
947.69428696134,3674.1159811204193
225.58007367438904,874.5513876282389
805.5101325055899,3122.8822327109215
762.8579815564628,2957.524108696251
672.7155701864239,2608.0509940557467
550.3059113795689,2133.4809878274505
319.67139893511364,1239.334046531542
457.8982589489464,1775.2257601191704
86.72249854586688,336.21445461247134
53.84593535376037,208.75530677299358
459.85051279852615,1782.7944530686061
482.61103444792633,1871.0347194511655
76.72116646537086,297.4402902695963
270.98152568712976,1050.5682769364334
335.16740335717077,1299.4105060754155
930.6520335192142,3608.044868750642
522.9029952068726,2027.2426221175242
717.7165120631282,2782.5151456175417
594.2654624039236,2303.9077711937716
164.34929831599476,637.1657946412801
885.6370627797963,3433.5263286909926
879.0182335547026,3407.8657896682266
425.05592049643616,1647.8992981726333
248.85985400658961,964.8047679981473
318.9436839548764,1236.5127683246603
507.14381145165277,1966.1458426169127
143.81302363533754,557.5487113318401
922.5172698166658,3576.5072033522315
580.8441775576296,2251.874791973174
943.0119480732411,3655.9630214851486
572.6600926596644,2220.145913232253
869.8039891750025,3372.143085632567
564.0606043013233,2186.8065568158004
61.062327937558834,236.73253918112184
782.0182819296002,3031.8066772128673
814.1975047485697,3156.56230615973
179.71482553428808,696.7364071138815
625.1621538035376,2423.691154080935
353.98172296682196,1372.351741770072
336.5869359920518,1304.9138921475856
549.2860011606701,2129.526897899802
854.0938445503327,3311.236425937185
378.56078285468277,1467.6422990493197
142.49927543617324,552.4554409385
992.5791274671697,3848.13001927747
207.36166395815314,803.9204349993639
396.4046501153546,1536.8211880322183
888.3801082747,3444.1608417701846
424.3257004368145,1645.068308023486
914.7472162871543,3546.3834828236686
10.679571004913235,41.40362882894812
214.7882397911588,832.7125268463435
363.558432373,1409.4796864668838
444.3794015531628,1722.8145018814569
560.4778012858951,2172.916387805287
312.5975509591308,1211.9094453134542
852.4979005226087,3305.0491105361016
929.7425422744758,3604.518862143915
189.75898515926193,735.6766095639425
904.431911951833,3506.392079446061
92.69594274247206,359.37290041828993
300.076342606306,1163.3659726503877
999.2024494508792,3873.8079762761135
217.2858839351308,842.3956434281087
667.7567928573873,2588.8263102288047
626.0850737918347,2427.269222583564
577.304392612429,2238.151399719126
30.88256404034717,119.72861252802194
801.9207260441722,3108.9664628006512
583.0559975353044,2260.4497968446217
805.9021261680042,3124.4019529407356
701.5382890684291,2719.793792889393
408.77727842596335,1584.7886307296174
999.8811754321085,3876.4393290327416
150.0445128460738,581.7075718529435
501.95181863339144,1946.0170056597954
358.068373698135,1388.1952779902997
178.63278585084808,692.5414474651529
616.4064953595932,2389.746341859607
825.8258264965839,3201.644146744606
907.4211167739836,3517.980927621057
340.78831727770233,1321.202227253924
696.5552648199007,2700.475106180273
467.48634609634576,1812.3978151809229
602.1303112824355,2334.399003810874
249.82898449034286,968.5619899706103
213.5230137027665,827.8073718242554
980.1152460043581,3799.808797234296
166.6905476280769,646.2425840992913
123.13339791531408,477.37587037788114
441.79797703714775,1712.8065771753181
71.29106290178034,276.3883217639122
170.1978923465155,659.8402088382059
888.0649717097148,3442.9390888213934
600.1618946964314,2326.767649548595
161.05973083627023,624.4124704791361
901.2644000953313,3494.11195272959
704.2523712923935,2730.31601826348
865.7162289686504,3356.2952480885606
163.30834917571568,633.1301389193321
889.750713110073,3449.4745396564417
172.65482961071876,669.3655089177955
941.7037118668558,3650.891120536613
567.6607469935849,2200.763950019429
81.03354376529082,314.158945823656
343.3332621797388,1331.0687241446294
444.29609523727464,1722.49153162539
704.0402814797594,2729.4937672688793
690.8086625430125,2678.1961038130053
409.93347253843496,1589.2710796842584
211.25309242493483,819.0071140222299
237.6951480225322,921.5203193685551
826.4395377657607,3204.023443964078
563.507117746521,2184.660744791487
776.7141438662692,3011.243064355139
456.4287255778271,1769.5285261926779
706.8935554024162,2740.5556249396273
460.2748439135768,1784.4395423685457
29.761423438034008,115.38206252691404
581.2089082282777,2253.2888163102098
411.09717539952095,1593.7826393064029
581.541229974446,2254.57719448793
218.5302330725254,847.2198605988737
211.34138624448263,819.3494203312347
890.466893749381,3452.2511003769755
387.3071594039682,1501.5511262932444
504.3147334383646,1955.1777900671957
0.5107431433548637,1.9801000924724712
584.3928749744334,2265.632736988381
183.63800642510142,711.9461871094757
595.7273067436353,2309.5751955143996
377.50555674191963,1463.5512929327483
799.978996123106,3101.4385700696694
822.5996602798573,3189.1366229389787
951.8874027239168,3690.372271620353
585.3861666619986,2269.4836295319024
634.9935975487276,2461.806678336662
195.9252195092207,759.5824835152978
627.8703101019452,2434.190405234231
12.61788027072619,48.91826002157836
417.7060342080807,1619.4045240213081
940.0810079992532,3644.600059912305
609.7651228011682,2363.998404587849
648.9648328711786,2515.9717605582723
475.4407112346165,1843.2360933854848
853.2184566838224,3307.842634717511
718.9410247731113,2787.262458942875
425.3250753104909,1648.942784471242
32.890115237429015,127.51168776398855
665.9433463002858,2581.7957592715784
359.97486908216956,1395.586569944663
589.908923552274,2287.017905719811
719.5294319751623,2789.5436548245066
279.48273098834244,1083.5265997687047
371.9426874172357,1441.984604847881
736.8298433647681,2856.6156197408695
72.02655150850524,279.23973754332394
242.26578030057334,939.2402036472928
573.4704854693774,2223.2877251162295
895.8698172941264,3473.1976946675986
612.1004392223939,2373.052192821299
445.83180808827547,1728.4453367774352
583.0093918620383,2260.2691113099363
475.01272503370996,1841.5768336831902
481.8349594485649,1868.0259542861413
485.19768689507157,1881.062912323503
297.3509020448095,1152.799712137522
734.7341042678871,2848.4906488361717
317.8579306401058,1232.303411298626
19.49665442720383,75.58657954882652
517.2581451318026,2005.3581028614856
279.9932147902077,1085.505694420156
213.4763704837709,827.6265407285314
523.1498429339633,2028.1996260706824
31.75274526920202,123.1022181341693
298.79123111141257,1158.3837238958354
29.486891570377203,114.31772992919538
466.8134759793088,1809.7891650241822
291.2244213041455,1129.0479589540416
459.708486198123,1782.2438301415032
184.52803335048506,715.3967324964956
417.20029833250084,1617.4438366052725
158.62285145225053,614.9649327952301
757.1021655711218,2935.209385702682
937.2956296610843,3633.8014266330574
406.27626920915327,1575.0924680969663
278.3968324282825,1079.3166796412083
370.2026144396583,1435.2385159211112
898.7167978786549,3484.235153695757
483.8294696195088,1875.7584707678736
989.9777395589088,3838.0446984959335
551.7401449929474,2139.041368123158
102.41007650036316,397.03362558425795
987.8316554701807,3829.7245450923438
693.7491144654296,2689.595941871024
868.7901422989951,3368.212502678974
627.1447948691374,2431.377655228159
882.3068426065453,3420.6153981013153
315.34545260897505,1222.5627852197354
968.2107559621148,3753.656279789523
886.9520170580727,3438.624274932442
257.94509926057276,1000.0273553233145
754.1471810057476,2923.7532060411827
795.7748804163798,3085.139633886263
780.4367673284884,3025.6753032558167
442.1453240250862,1714.1532067128567
873.3012667204563,3385.701680948537
602.1917118639628,2334.6370477253977
278.9338972924822,1081.3988264132242
978.350645462621,3792.967617394035
687.2138721448366,2664.259460918317
432.2865156918946,1675.931592685906
49.82991130604497,193.18558314240573
547.6935150991135,2123.352988687753
914.3701990150333,3544.921824561383
633.1759096322367,2454.7596840532183
112.9217132744692,437.78619019378965
618.9604678447901,2399.6478377874664
415.3201682217904,1610.1547601790594
97.43446153956515,377.7436639427401
867.8023848154309,3364.383065690944
200.09596970640942,775.7520649547787
932.9310553776887,3616.8804085937613
271.13670818948697,1051.169903979822
822.3060560623185,3187.9983487480026
705.5386273396658,2735.3027043331504
198.59984823024047,769.9517516038193
257.14044816451644,996.9078034890138
296.78260978031966,1150.5964998573213
545.2227673198263,2113.7741466222346
873.2082093566918,3385.3409068549586
414.29350688711287,1606.174496850648
553.420585154315,2145.5562665847638
371.1047374911659,1438.735956779501
340.75509075873964,1321.0734113625576
441.4350229449195,1711.3994404551586
568.9660112738167,2205.82432910746
452.09695819991214,1752.7346972452394
932.150880988661,3613.85575050494
799.4097481255451,3099.231652507926
748.1003485407208,2900.3102412575204
981.6422158342402,3805.728706567766
788.6325623128528,3057.449580830699
195.5797905309552,758.2432899094601
867.6904248905284,3363.9490082580896
188.89117782799048,732.3122073213362
698.6370494858493,2708.545977151689
603.6149614075663,2340.1548438809937
982.8477208727246,3810.402329051466
186.314002825536,722.3207575543205
442.17038407876265,1714.2503620349548
608.0186844073312,2357.2276375787824
161.86600986153832,627.5383336321979
399.2030597321943,1547.670342275744
38.29122295302578,148.45124226658564
917.3331161693526,3556.4087580769633
941.7346990179734,3651.011254622781
969.7024050619675,3759.439254184742
784.9915575028059,3043.333769282628
858.2877145148129,3327.4956404024783
761.3754183531645,2951.7763594133835
903.0555444716446,3501.056040362119
348.7016776127502,1351.8815339368712
77.43107769546364,300.192545117543
786.0618440556167,3047.4831632192204
86.0662724976906,333.67033184629673
736.8176190783082,2856.568227404693
68.53351896882043,265.69759969021993
557.0457064560293,2159.61049935938
365.3831690057745,1416.5540079184873
984.5427311451642,3816.973714376687
478.0238112943297,1853.2505140069868
551.3294320317644,2137.4490750439477
398.8640881137695,1546.356183208273
40.96120058998976,158.8024785673313
701.7348497800375,2720.555839112227
229.61793040563327,890.2057543895996
599.1846677588155,2322.979038434152
305.37252491302013,1183.8987418352876
213.9540884336978,829.4786054486029
578.2343621591832,2241.7567986549375
508.46220651054716,1971.2571284207404
807.4759544450112,3130.503527787864
832.6431421017027,3228.074197614091
874.2706298898887,3389.4598050201093
244.17811730571793,946.6541429825379
120.5613404199617,467.4042606741495
749.2440309559181,2904.7441836129988
507.9653622325798,1969.3309128394887
206.7319758470614,801.4791971614723
599.1284676783,2322.7611563420014
751.3805022071143,2913.0270690067614
373.8344962019673,1449.318958325407
188.23335800327533,729.7619056428981
953.4756513260569,3696.52975262599
9.621274912296474,37.3007207074822
752.034686045586,2915.5632743301326
760.0415796940423,2946.6052003158325
451.8894577798561,1751.9302388667243
422.7363560401843,1638.9065787321906
136.2591132542843,528.2629561755348
868.6414535594703,3367.6360513047102
154.83486380064048,600.279283468703
763.5113845059055,2960.0572865909453
630.702160559875,2445.169206274579
330.9628296631201,1283.1097943209502
443.8157431060932,1720.6292544480127
971.449696322432,3766.2133276724367
623.0086380044262,2415.34218867936
138.44428786044983,536.734659606178
705.3547904493366,2734.5899870930334
281.63431548191465,1091.868077691835
50.67791722840542,196.47321730280498
122.0495995249199,473.174092398162
821.1775605420086,3183.623284465313
396.33302988032216,1536.543523543021
638.9483140952344,2477.1387189158145
709.132757725083,2749.2367884243745
333.0394324549336,1291.1605756845322
238.91087810528822,926.2335833263919
283.20601700650485,1097.9614073325185
753.5976965625946,2921.622909803523
662.3115786205371,2567.7157591539603
775.1730947232646,3005.2685709326247
631.1907654853968,2447.063478710335
712.1393002587931,2760.892853173315
169.09477641726133,655.5635386920804
156.60429522619012,607.1391921624165
425.28094911615386,1648.7717116284168
2.8003270729884955,10.856588029269098
742.2953585341836,2877.8048755011764
932.3696323750852,3614.7038277549677
408.4750514032297,1583.6169267851812
396.95991130394526,1538.9738801342653
628.5142064556545,2436.686727007927
12.832693720811195,49.75107028621292
503.25428288629615,1951.0665293218815
710.16729117541,2753.2475711579473
160.4952440566404,622.2240116831891
532.9765204161175,2066.296672001246
461.2896963078371,1788.3740236158537
707.5599771267305,2743.1392753226214
100.58721969641849,389.9665920410448
359.7035404403045,1394.5346559330164
331.12681849584067,1283.7455626265246
640.0318926272831,2481.339644526714
71.29191949054581,276.39164267289704
936.4909162010117,3630.6816330197025
527.7328372976173,2045.9674369191323
419.1112178041545,1624.8522803049266
349.4302398926362,1354.7060970397613
819.7680078676082,3178.15858970193
983.9710518297027,3814.7573708385744
175.93645459258644,682.0880408099983
402.96608073657035,1562.2591984076096
398.47332024256366,1544.841215248395
972.8773804868464,3771.7483164094547
256.02608218183644,992.5875180107618
828.1108308388785,3210.5028800792484
329.08133525806915,1275.8154286620083
635.9071179723211,2465.3483056668915
959.9337715225446,3721.567238815753
929.8968787417249,3605.1172091937933
394.50665961006126,1529.4628686422466
813.2378612553073,3152.8418643007008
952.44677762689,3692.54091218169
701.1323628472858,2718.220057522642
202.88914061511022,786.5809092507208
261.05074809523774,1012.0676452904272
316.21335986940403,1225.9275748776925
897.281051404007,3478.668908188195
354.7987367726697,1375.5192225939631
817.861106749857,3170.7657247585203
294.133735728513,1140.327080045872
654.9611093535972,2539.218724852961
821.099845842835,3183.321992348087
202.35279794133575,784.5015623387645
746.8201498181478,2895.347038829977
693.6889045144139,2689.3625139119313
455.9108168157796,1767.520645713096
305.89797226723334,1185.9358486828369
183.09400398638343,709.8371440548099
457.2104757154728,1772.5592933013165
473.7960365607833,1836.8598541425008
574.3257634824673,2226.6035524451777
358.0518332137562,1388.1311521864113
808.6094567363463,3134.898002821141
112.3623839896839,435.61772648960556
984.669870172513,3817.466619671816
325.9362656434822,1263.6223082732163
879.3448614293887,3409.132093275597
145.59050495100635,564.4398286445565
336.91982270947364,1306.2044606623583
168.31541362924617,652.5420270992245
157.73497784844147,611.5227356206227
237.9537923278563,922.523057475866
398.1274547390097,1543.5003292776667
473.0567792809538,1833.9938275943298
416.83262763822927,1616.018414090651
504.6145020732412,1956.3399630877489
602.2413450320139,2334.8294705546145
235.08018441873847,911.3823669730072
923.9386750506534,3582.017849303878
369.1687625676384,1431.2303755984774
803.4696542498563,3114.9715025612677
877.083567380054,3400.365282375731
813.7104818342722,3154.67416702329
430.809576770282,1670.2056481807062
788.7546176898512,3057.922777321784
403.63990931380266,1564.8715644186816
554.462698428554,2149.596435537661
950.768759057066,3686.035401988339
708.7074365965467,2747.587860941152
997.9660070263607,3869.0144126404975
17.44623413942037,67.63730513511882
79.00804541735317,306.3062912785365
834.2956414958982,3234.480772515448
247.40479150246708,959.1636361759146
448.68145141528106,1739.4931189919032
425.32365661512483,1648.9372843311776
574.5231525316401,2227.3688100499157
306.7984684929862,1189.4269825004583
639.0451104483327,2477.513988697141
809.0624410736187,3136.6541777983125
558.4111701615634,2164.9042655993653
241.56989024687715,936.542307498118
215.30688929466658,834.7232791064929
411.56762024196667,1595.6065069160807
766.6115786257627,2972.0764291742194
806.9246185924895,3128.3660538212225
562.616816340366,2181.209135269965
543.5775548677183,2107.395822466657
940.5752231032516,3646.5160824489963
801.2113730088137,3106.2163720178696
111.82172195805873,433.5216338591979
597.6084863858688,2316.8683408693746
359.12250785651247,1392.2820507089132
7.02542935042505,27.236887048662876
812.6002181883885,3150.3697858945634
445.1994878975771,1725.9938946301168
733.5463942908718,2843.886016026281
22.659090531809035,87.84702808277045
835.8939236850684,3240.677152734642
455.11574824114655,1764.438244356101
939.7348852789854,3643.2581767380984
789.4609294504056,3060.6610773862776
360.8516042299297,1398.9855844390145
49.88978881156647,193.41772224356205
880.6920197684182,3414.3548914401804
659.8804115826581,2558.290367664807
710.2266543879283,2753.477716396559
475.4430278956801,1843.245074848762
547.3362148184887,2121.9677712297985
567.5758777857834,2200.434920587704
900.8108451879382,3492.3535657091174
192.64619799372318,746.8700450018654
381.05777138072403,1477.322873865929
751.5857934956684,2913.822962803357
796.379210022267,3087.482559335327
548.1277514556369,2125.036479618359
612.7641372571676,2375.625283732313
948.2439430753872,3676.2469429089683
618.2131631346637,2396.7506121567776
150.5795652947327,583.7819166911493
785.2526065003357,3044.3458301411515
753.967655759315,2923.0572046132884
394.7527320695732,1530.4168669605283
478.6320561094736,1855.6086183308182
412.5344702606538,1599.3548877535286
650.3669125794324,2521.4074833792015
761.0502213383113,2950.515603106499
361.0497798252629,1399.7538914045617
833.1807857721585,3230.1585883600815
80.39226078535255,311.6727558387333
225.62586703651354,874.7289239138594
731.9188100000193,2837.576034489075
443.38027517663215,1718.9409888322853
393.9255862052641,1527.2101051591883
808.4338523802895,3134.2172022931445
128.35235279768253,497.6092365613354
980.6962945521615,3802.061464349275
498.5210426623676,1932.716230297733
882.9467822807576,3423.096380224269
116.01611759535946,449.7828863054491
193.1747559381809,748.9192112967336
33.37707824894465,129.39959466333352
638.1476857282549,2474.0347627998717
785.1993107977115,3044.1392080316477
247.738489770162,960.4573509899411
77.05007074011483,298.7154192523512
399.9574978114804,1550.5952232653283
770.8355651931859,2988.4524026974623
861.0549176794628,3338.2238103515097
351.442813082574,1362.508642039831
660.35958704211,2560.148083003556
891.2893476858949,3455.439672043446
269.1842014830569,1043.6002307296633
667.5725142401377,2588.11188045759
627.4853009019262,2432.6977630666775
820.4463696694352,3180.788530571433
350.3813570641171,1358.3934832018756
804.5263230511105,3119.06810183685
445.8294374545699,1728.436146067622
302.18027176944275,1171.5226956229526
717.5223006711187,2781.76220747186
763.3918625872003,2959.593912064317
77.95086751764401,302.20771827915405
198.99684358468895,771.4908628934805
672.9494893708021,2608.9578753416627
12.086201753120807,46.85699557667406
100.32888915246174,388.9650703551789
991.5544024962114,3844.157263037562
67.32018905379667,260.9936409426643
521.178217110624,2020.5558299161783
128.33598591266505,497.54578378481114
710.8066706489565,2755.7263814389394
123.3539840290273,478.23106068213593
134.2276975484129,520.3873606254419
797.7357018878724,3092.7415426490925
250.71507631238933,971.9972793555022
365.05099704936316,1415.2662104606761
352.59607432949434,1366.9797205680165
212.5438213735632,824.0111410831671
209.2197524226126,811.1240581672268
83.66750659762756,324.37055632834233
113.64172658841132,440.5776098106118
200.79016877412005,778.443405320386
49.01589926778782,190.0297398712866
182.36220007941884,707.0000134878989
634.0412033203506,2458.1143411526673
489.75399396762776,1898.727259213096
302.99080000626077,1174.6650325442724
650.4906795835152,2521.88731567733
288.50776487828534,1118.5157536566244
245.30769339356195,951.0333965175004
696.0643107104376,2698.5717261932955
855.1879409482659,3315.478128262332
221.87600727929123,860.1910926210842
792.7584481357579,3073.4452275775197
738.0352223348049,2861.288753469805
343.84475868199394,1333.0517449342224
258.8825018514608,1003.6615714279284
696.6456801615878,2700.82563741846
672.2868642421537,2606.3889439804057
591.0924179107589,2291.606194998221
542.534300363141,2103.3512290778613
404.04364132212845,1566.4367930417598
244.17721131342017,946.6506305409987
952.6943376174113,3693.500677508942
768.223895698544,2978.327221233685
270.4235317948011,1048.4049904152644
1.041251121173259,4.036826471676608
748.1293605759871,2900.4227180170446
502.0550771075065,1946.417328438092
127.82038944977359,495.54686785782724
372.69097685446553,1444.8856481670775
574.9132909245363,2228.881337585335
428.7622286871801,1662.2682843973284
830.8692744741845,3221.197090208966
